id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,prod_merc_positions_long,prod_merc_positions_short,swap_positions_long_all,swap__positions_short_all,swap__positions_spread_all,m_money_positions_long_all,m_money_positions_short_all,m_money_positions_spread,other_rept_positions_long,other_rept_positions_short,other_rept_positions_spread,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,prod_merc_positions_long_1,prod_merc_positions_short_1,swap_positions_long_old,swap__positions_short_old,swap__positions_spread_old,m_money_positions_long_old,m_money_positions_short_old,m_money_positions_spread_1,other_rept_positions_long_1,other_rept_positions_short_1,other_rept_positions_spread_1,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,prod_merc_positions_long_2,prod_merc_positions_short_2,swap_positions_long_other,swap__positions_short_other,swap__positions_spread_other,m_money_positions_long_other,m_money_positions_short_other,m_money_positions_spread_2,other_rept_positions_long_2,other_rept_positions_short_2,other_rept_positions_spread_2,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_prod_merc_long,change_in_prod_merc_short,change_in_swap_long_all,change_in_swap_short_all,change_in_swap_spread_all,change_in_m_money_long_all,change_in_m_money_short_all,change_in_m_money_spread,change_in_other_rept_long,change_in_other_rept_short,change_in_other_rept_spread,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_prod_merc_long,pct_of_oi_prod_merc_short,pct_of_oi_swap_long_all,pct_of_oi_swap_short_all,pct_of_oi_swap_spread_all,pct_of_oi_m_money_long_all,pct_of_oi_m_money_short_all,pct_of_oi_m_money_spread,pct_of_oi_other_rept_long,pct_of_oi_other_rept_short,pct_of_oi_other_rept_spread,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_prod_merc_long_1,pct_of_oi_prod_merc_short_1,pct_of_oi_swap_long_old,pct_of_oi_swap_short_old,pct_of_oi_swap_spread_old,pct_of_oi_m_money_long_old,pct_of_oi_m_money_short_old,pct_of_oi_m_money_spread_1,pct_of_oi_other_rept_long_1,pct_of_oi_other_rept_short_1,pct_of_oi_other_rept_spread_1,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_prod_merc_long_2,pct_of_oi_prod_merc_short_2,pct_of_oi_swap_long_other,pct_of_oi_swap_short_other,pct_of_oi_swap_spread_other,pct_of_oi_m_money_long_other,pct_of_oi_m_money_short_other,pct_of_oi_m_money_spread_2,pct_of_oi_other_rept_long_2,pct_of_oi_other_rept_short_2,pct_of_oi_other_rept_spread_2,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_prod_merc_long_all,traders_prod_merc_short_all,traders_swap_long_all,traders_swap_short_all,traders_swap_spread_all,traders_m_money_long_all,traders_m_money_short_all,traders_m_money_spread_all,traders_other_rept_long_all,traders_other_rept_short,traders_other_rept_spread,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_prod_merc_long_old,traders_prod_merc_short_old,traders_swap_long_old,traders_swap_short_old,traders_swap_spread_old,traders_m_money_long_old,traders_m_money_short_old,traders_m_money_spread_old,traders_other_rept_long_old,traders_other_rept_short_1,traders_other_rept_spread_1,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_prod_merc_long_other,traders_prod_merc_short_other,traders_swap_long_other,traders_swap_short_other,traders_swap_spread_other,traders_m_money_long_other,traders_m_money_short_other,traders_m_money_spread_other,traders_other_rept_long_other,traders_other_rept_short_2,traders_other_rept_spread_2,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,cftc_subgroup_code,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
160419088691F,GOLD - COMMODITY EXCHANGE INC.,2016-04-19T00:00:00.000,2016 Report Week 16,GOLD,088691,CMX,NYC,088,GOLD,503331,20069,166296,56336,150230,41338,208661,34554,26508,82482,39752,17732,453126,476410,50205,26921,503331,20069,166296,56336,150230,41338,208661,34554,26508,82482,39752,17732,453126,476410,50205,26921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1192,-1060,1974,-4266,1034,888,6161,2688,-3365,-1359,-916,636,-2365,2939,1173,-4131,100.0,4.0,33.0,11.2,29.8,8.2,41.5,6.9,5.3,16.4,7.9,3.5,90.0,94.7,10.0,5.3,100.0,4.0,33.0,11.2,29.8,8.2,41.5,6.9,5.3,16.4,7.9,3.5,90.0,94.7,10.0,5.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,15,38,13,18,18,94,27,37,89,65,42,259,199,353,15,38,13,18,18,94,27,37,89,65,42,259,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8,33.6,32.8,48.0,17.9,29.3,28.9,42.4,20.8,33.6,32.8,48.0,17.9,29.3,28.9,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160412088691F,GOLD - COMMODITY EXCHANGE INC.,2016-04-12T00:00:00.000,2016 Report Week 15,GOLD,088691,CMX,NYC,088,GOLD,504523,21129,164322,60602,149196,40450,202500,31866,29873,83841,40668,17096,455491,473471,49032,31052,504523,21129,164322,60602,149196,40450,202500,31866,29873,83841,40668,17096,455491,473471,49032,31052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30429,-75,13299,3207,14375,946,15784,-2092,826,6776,1245,1493,28957,30092,1472,337,100.0,4.2,32.6,12.0,29.6,8.0,40.1,6.3,5.9,16.6,8.1,3.4,90.3,93.8,9.7,6.2,100.0,4.2,32.6,12.0,29.6,8.0,40.1,6.3,5.9,16.6,8.1,3.4,90.3,93.8,9.7,6.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,17,36,13,18,18,87,27,32,85,71,45,253,198,346,17,36,13,18,18,87,27,32,85,71,45,253,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,32.6,31.6,47.5,17.1,28.3,27.9,41.7,19.8,32.6,31.6,47.5,17.1,28.3,27.9,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160405088691F,GOLD - COMMODITY EXCHANGE INC.,2016-04-05T00:00:00.000,2016 Report Week 14,GOLD,088691,CMX,NYC,088,GOLD,474094,21204,151023,57395,134821,39504,186716,33958,29047,77065,39423,15603,426534,443379,47560,30715,474094,21204,151023,57395,134821,39504,186716,33958,29047,77065,39423,15603,426534,443379,47560,30715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6367,-2986,338,580,-3463,-2718,2581,4028,4809,-882,-2923,-5888,-4504,-5817,-1863,-550,100.0,4.5,31.9,12.1,28.4,8.3,39.4,7.2,6.1,16.3,8.3,3.3,90.0,93.5,10.0,6.5,100.0,4.5,31.9,12.1,28.4,8.3,39.4,7.2,6.1,16.3,8.3,3.3,90.0,93.5,10.0,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,18,34,12,16,18,80,25,35,79,70,44,245,188,327,18,34,12,16,18,80,25,35,79,70,44,245,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,32.3,31.8,47.4,16.8,27.6,27.8,41.4,19.7,32.3,31.8,47.4,16.8,27.6,27.8,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160329088691F,GOLD - COMMODITY EXCHANGE INC.,2016-03-29T00:00:00.000,2016 Report Week 13,GOLD,088691,CMX,NYC,088,GOLD,480461,24190,150685,56815,138284,42222,184135,29930,24238,77947,42346,21491,431038,449196,49423,31265,480461,24190,150685,56815,138284,42222,184135,29930,24238,77947,42346,21491,431038,449196,49423,31265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30118,4332,560,-3138,8604,-5048,9678,372,-24675,-6242,-7911,-2886,-27979,-30984,-2139,866,100.0,5.0,31.4,11.8,28.8,8.8,38.3,6.2,5.0,16.2,8.8,4.5,89.7,93.5,10.3,6.5,100.0,5.0,31.4,11.8,28.8,8.8,38.3,6.2,5.0,16.2,8.8,4.5,89.7,93.5,10.3,6.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,22,34,13,16,19,83,23,35,79,77,52,257,207,347,22,34,13,16,19,83,23,35,79,77,52,257,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,32.6,31.2,47.3,16.5,27.4,26.5,40.4,19.0,32.6,31.2,47.3,16.5,27.4,26.5,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160322088691F,GOLD - COMMODITY EXCHANGE INC.,2016-03-22T00:00:00.000,2016 Report Week 12,GOLD,088691,CMX,NYC,088,GOLD,510579,19858,150125,59953,129680,47270,174457,29558,48913,84189,50257,24377,459017,480180,51562,30399,510579,19858,150125,59953,129680,47270,174457,29558,48913,84189,50257,24377,459017,480180,51562,30399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17493,372,6690,-194,7951,8293,15255,133,-2033,-4268,1535,-1684,15741,20885,1752,-3392,100.0,3.9,29.4,11.7,25.4,9.3,34.2,5.8,9.6,16.5,9.8,4.8,89.9,94.0,10.1,6.0,100.0,3.9,29.4,11.7,25.4,9.3,34.2,5.8,9.6,16.5,9.8,4.8,89.9,94.0,10.1,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,22,36,13,16,20,89,27,42,83,75,61,273,220,357,22,36,13,16,20,89,27,42,83,75,61,273,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,30.2,29.8,43.4,16.2,26.3,24.4,37.3,17.9,30.2,29.8,43.4,16.2,26.3,24.4,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160315088691F,GOLD - COMMODITY EXCHANGE INC.,2016-03-15T00:00:00.000,2016 Report Week 11,GOLD,088691,CMX,NYC,088,GOLD,493086,19486,143435,60147,121729,38977,159202,29425,50946,88457,48722,26061,443276,459295,49810,33791,493086,19486,143435,60147,121729,38977,159202,29425,50946,88457,48722,26061,443276,459295,49810,33791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6024,1747,-291,5462,-2341,-5092,-1115,-3465,-2476,-4121,3527,3281,-2314,-6857,-3710,833,100.0,4.0,29.1,12.2,24.7,7.9,32.3,6.0,10.3,17.9,9.9,5.3,89.9,93.1,10.1,6.9,100.0,4.0,29.1,12.2,24.7,7.9,32.3,6.0,10.3,17.9,9.9,5.3,89.9,93.1,10.1,6.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,23,35,13,16,21,86,24,34,89,79,58,268,216,360,23,35,13,16,21,86,24,34,89,79,58,268,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,29.7,29.9,43.8,16.0,26.3,24.3,36.8,17.8,29.7,29.9,43.8,16.0,26.3,24.3,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160308088691F,GOLD - COMMODITY EXCHANGE INC.,2016-03-08T00:00:00.000,2016 Report Week 10,GOLD,088691,CMX,NYC,088,GOLD,499110,17739,143726,54685,124070,44069,160317,32890,53422,92578,45195,22780,445590,466152,53520,32958,499110,17739,143726,54685,124070,44069,160317,32890,53422,92578,45195,22780,445590,466152,53520,32958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48555,819,14139,-1570,9051,1673,26494,3437,12116,3215,3875,3436,46183,47727,2372,828,100.0,3.6,28.8,11.0,24.9,8.8,32.1,6.6,10.7,18.5,9.1,4.6,89.3,93.4,10.7,6.6,100.0,3.6,28.8,11.0,24.9,8.8,32.1,6.6,10.7,18.5,9.1,4.6,89.3,93.4,10.7,6.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,18,33,13,18,21,85,29,38,99,77,58,276,218,369,18,33,13,18,21,85,29,38,99,77,58,276,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,28.0,27.6,42.1,15.0,24.9,22.9,33.8,16.3,28.0,27.6,42.1,15.0,24.9,22.9,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160301088691F,GOLD - COMMODITY EXCHANGE INC.,2016-03-01T00:00:00.000,2016 Report Week 09,GOLD,088691,CMX,NYC,088,GOLD,450555,16920,129587,56255,115019,42396,133823,29453,41306,89363,41320,19344,399407,418425,51148,32130,450555,16920,129587,56255,115019,42396,133823,29453,41306,89363,41320,19344,399407,418425,51148,32130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5265,-2409,6310,2826,2389,-5700,-7550,-2823,7908,3355,-8807,5135,3565,4412,1700,853,100.0,3.8,28.8,12.5,25.5,9.4,29.7,6.5,9.2,19.8,9.2,4.3,88.6,92.9,11.4,7.1,100.0,3.8,28.8,12.5,25.5,9.4,29.7,6.5,9.2,19.8,9.2,4.3,88.6,92.9,11.4,7.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,21,32,12,18,22,83,28,37,93,78,53,264,217,359,21,32,12,18,22,83,28,37,93,78,53,264,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6,30.1,26.9,42.8,14.9,24.9,22.3,35.2,16.6,30.1,26.9,42.8,14.9,24.9,22.3,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160223088691F,GOLD - COMMODITY EXCHANGE INC.,2016-02-23T00:00:00.000,2016 Report Week 08,GOLD,088691,CMX,NYC,088,GOLD,445290,19329,123277,53429,112630,48096,141373,32276,33398,86008,50127,14209,395842,414013,49448,31277,445290,19329,123277,53429,112630,48096,141373,32276,33398,86008,50127,14209,395842,414013,49448,31277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16378,-6756,11417,-2316,10676,2126,15154,-12930,-107,3126,3592,1474,12701,16248,3677,130,100.0,4.3,27.7,12.0,25.3,10.8,31.7,7.2,7.5,19.3,11.3,3.2,88.9,93.0,11.1,7.0,100.0,4.3,27.7,12.0,25.3,10.8,31.7,7.2,7.5,19.3,11.3,3.2,88.9,93.0,11.1,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363,18,30,11,19,23,89,26,40,89,86,49,266,218,363,18,30,11,19,23,89,26,40,89,86,49,266,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,30.6,27.1,43.4,14.8,24.2,21.9,34.2,17.3,30.6,27.1,43.4,14.8,24.2,21.9,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160216088691F,GOLD - COMMODITY EXCHANGE INC.,2016-02-16T00:00:00.000,2016 Report Week 07,GOLD,088691,CMX,NYC,088,GOLD,428912,26085,111860,55745,101954,45970,126219,45206,33505,82882,46535,12735,383141,397765,45771,31147,428912,26085,111860,55745,101954,45970,126219,45206,33505,82882,46535,12735,383141,397765,45771,31147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18079,2097,20132,2824,11850,1522,5160,-15217,875,2187,3632,-382,14283,22412,3796,-4333,100.0,6.1,26.1,13.0,23.8,10.7,29.4,10.5,7.8,19.3,10.8,3.0,89.3,92.7,10.7,7.3,100.0,6.1,26.1,13.0,23.8,10.7,29.4,10.5,7.8,19.3,10.8,3.0,89.3,92.7,10.7,7.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,21,33,11,18,23,83,31,39,84,84,47,255,222,358,21,33,11,18,23,83,31,39,84,84,47,255,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,30.7,29.2,43.2,16.5,23.2,23.3,33.9,18.6,30.7,29.2,43.2,16.5,23.2,23.3,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160209088691F,GOLD - COMMODITY EXCHANGE INC.,2016-02-09T00:00:00.000,2016 Report Week 06,GOLD,088691,CMX,NYC,088,GOLD,410833,23988,91728,52921,90104,44448,121059,60423,32630,80695,42903,13117,368858,375353,41975,35480,410833,23988,91728,52921,90104,44448,121059,60423,32630,80695,42903,13117,368858,375353,41975,35480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31648,-407,11343,4316,20134,979,20493,-11107,-2148,4293,10287,1726,29252,31214,2396,434,100.0,5.8,22.3,12.9,21.9,10.8,29.5,14.7,7.9,19.6,10.4,3.2,89.8,91.4,10.2,8.6,100.0,5.8,22.3,12.9,21.9,10.8,29.5,14.7,7.9,19.6,10.4,3.2,89.8,91.4,10.2,8.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,16,31,11,19,24,79,32,34,81,81,45,239,219,345,16,31,11,19,24,79,32,34,81,81,45,239,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,29.5,29.3,42.8,16.9,22.3,23.7,33.3,19.5,29.5,29.3,42.8,16.9,22.3,23.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160202088691F,GOLD - COMMODITY EXCHANGE INC.,2016-02-02T00:00:00.000,2016 Report Week 05,GOLD,088691,CMX,NYC,088,GOLD,379185,24395,80385,48605,69970,43469,100566,71530,34778,76402,32616,11391,339606,344139,39579,35046,379185,24395,80385,48605,69970,43469,100566,71530,34778,76402,32616,11391,339606,344139,39579,35046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6165,4550,7931,1413,15554,-4837,4821,-7412,-4643,1676,127,-10181,-7201,-3461,1036,-2704,100.0,6.4,21.2,12.8,18.5,11.5,26.5,18.9,9.2,20.1,8.6,3.0,89.6,90.8,10.4,9.2,100.0,6.4,21.2,12.8,18.5,11.5,26.5,18.9,9.2,20.1,8.6,3.0,89.6,90.8,10.4,9.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,21,31,12,20,24,67,36,37,76,67,40,226,209,321,21,31,12,20,24,67,36,37,76,67,40,226,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,33.1,31.3,45.3,16.4,23.3,23.9,32.9,21.0,33.1,31.3,45.3,16.4,23.3,23.9,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160126088691F,GOLD - COMMODITY EXCHANGE INC.,2016-01-26T00:00:00.000,2016 Report Week 04,GOLD,088691,CMX,NYC,088,GOLD,385350,19845,72454,47192,54416,48306,95745,78942,39421,74726,32489,21572,346807,347600,38543,37750,385350,19845,72454,47192,54416,48306,95745,78942,39421,74726,32489,21572,346807,347600,38543,37750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23485,-4361,-714,-6196,9847,-14823,11691,-4673,-793,460,1478,-14257,-28279,-23935,4794,450,100.0,5.1,18.8,12.2,14.1,12.5,24.8,20.5,10.2,19.4,8.4,5.6,90.0,90.2,10.0,9.8,100.0,5.1,18.8,12.2,14.1,12.5,24.8,20.5,10.2,19.4,8.4,5.6,90.0,90.2,10.0,9.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,17,27,12,18,26,60,40,37,76,71,53,224,220,318,17,27,12,18,26,60,40,37,76,71,53,224,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,30.6,31.5,41.9,16.4,22.5,23.4,28.5,21.3,30.6,31.5,41.9,16.4,22.5,23.4,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160119088691F,GOLD - COMMODITY EXCHANGE INC.,2016-01-19T00:00:00.000,2016 Report Week 03,GOLD,088691,CMX,NYC,088,GOLD,408835,24206,73168,53388,44569,63129,84054,83615,40214,74266,31011,35829,375086,371535,33749,37300,408835,24206,73168,53388,44569,63129,84054,83615,40214,74266,31011,35829,375086,371535,33749,37300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11270,897,-1956,688,99,-3083,1146,799,4987,-1481,-110,12219,15373,12955,-4103,-1685,100.0,5.9,17.9,13.1,10.9,15.4,20.6,20.5,9.8,18.2,7.6,8.8,91.7,90.9,8.3,9.1,100.0,5.9,17.9,13.1,10.9,15.4,20.6,20.5,9.8,18.2,7.6,8.8,91.7,90.9,8.3,9.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328,16,27,15,17,28,56,43,37,82,72,59,231,230,328,16,27,15,17,28,56,43,37,82,72,59,231,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,27.3,32.7,41.3,16.4,21.7,22.2,27.9,20.5,27.3,32.7,41.3,16.4,21.7,22.2,27.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160112088691F,GOLD - COMMODITY EXCHANGE INC.,2016-01-12T00:00:00.000,2016 Report Week 02,GOLD,088691,CMX,NYC,088,GOLD,397565,23309,75124,52700,44470,66212,82908,82816,35227,75747,31121,23610,359713,358580,37852,38985,397565,23309,75124,52700,44470,66212,82908,82816,35227,75747,31121,23610,359713,358580,37852,38985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16123,361,7324,-10083,7264,4269,3176,-12843,-2977,1947,-192,-16747,-20054,-13902,3931,-2221,100.0,5.9,18.9,13.3,11.2,16.7,20.9,20.8,8.9,19.1,7.8,5.9,90.5,90.2,9.5,9.8,100.0,5.9,18.9,13.3,11.2,16.7,20.9,20.8,8.9,19.1,7.8,5.9,90.5,90.2,9.5,9.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325,18,26,15,18,28,53,48,35,77,71,55,223,230,325,18,26,15,18,28,53,48,35,77,71,55,223,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,29.3,31.4,41.0,15.9,23.7,22.2,29.6,21.2,29.3,31.4,41.0,15.9,23.7,22.2,29.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
160105088691F,GOLD - COMMODITY EXCHANGE INC.,2016-01-05T00:00:00.000,2016 Report Week 01,GOLD,088691,CMX,NYC,088,GOLD,413688,22948,67800,62783,37206,61943,79732,95659,38204,73800,31313,40357,379767,372482,33921,41206,413688,22948,67800,62783,37206,61943,79732,95659,38204,73800,31313,40357,379767,372482,33921,41206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11808,-96,782,-3049,13,3640,3661,-7613,7485,-358,3458,3115,14398,10880,-2590,928,100.0,5.5,16.4,15.2,9.0,15.0,19.3,23.1,9.2,17.8,7.6,9.8,91.8,90.0,8.2,10.0,100.0,5.5,16.4,15.2,9.0,15.0,19.3,23.1,9.2,17.8,7.6,9.8,91.8,90.0,8.2,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,16,29,19,12,25,52,50,38,75,69,53,218,231,320,16,29,19,12,25,52,50,38,75,69,53,218,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,27.8,31.5,40.0,16.3,22.9,22.6,29.5,20.6,27.8,31.5,40.0,16.3,22.9,22.6,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
